Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn
1.190817274689504934e+01,1.444984214973884074e+00,2.309625465855311006e+02,3.337372340662627721e+02,3.100000000000000000e+01
1.190817274689504934e+01,1.444984214973884518e+00,3.337372340662629995e+02,2.309625465855311859e+02,3.100000000000000000e+01
1.190817274689504934e+01,1.444984214973883851e+00,2.309625465855312711e+02,3.337372340662629426e+02,3.100000000000000000e+01
1.190817274689504934e+01,1.444984214973884296e+00,3.337372340662629426e+02,2.309625465855311859e+02,3.100000000000000000e+01
1.051684645981687360e+01,1.957187759192702714e+00,1.827355053013955342e+02,3.576476941457846124e+02,3.700000000000000000e+01
1.051684645981687360e+01,1.957187759192702936e+00,3.576476941457843282e+02,1.827355053013953921e+02,3.700000000000000000e+01
1.051684645981687360e+01,1.957187759192704046e+00,1.827355053013952784e+02,3.576476941457843282e+02,3.700000000000000000e+01
1.051684645981687360e+01,1.957187759192704490e+00,3.576476941457846124e+02,1.827355053013953921e+02,3.700000000000000000e+01
1.216017599989494258e+01,1.300104134562391378e+00,2.971022864635673386e+02,3.862639110192238832e+02,3.800000000000000000e+01
1.216017599989494258e+01,1.300104134562393376e+00,3.862639110192238832e+02,2.971022864635668839e+02,3.800000000000000000e+01
1.216017599989494258e+01,1.300104134562390490e+00,2.971022864635677934e+02,3.862639110192242242e+02,3.800000000000000000e+01
1.216017599989494258e+01,1.300104134562392044e+00,3.862639110192239968e+02,2.971022864635672818e+02,3.800000000000000000e+01
1.218824308567804415e+01,1.551600228333266385e+00,2.716439131510465472e+02,4.214827576705058050e+02,3.600000000000000000e+01
1.218824308567804415e+01,1.551600228333264608e+00,4.214827576705058618e+02,2.716439131510468883e+02,3.600000000000000000e+01
1.218824308567804415e+01,1.551600228333266607e+00,2.716439131510464904e+02,4.214827576705057481e+02,3.600000000000000000e+01
1.218824308567804415e+01,1.551600228333265052e+00,4.214827576705056345e+02,2.716439131510466609e+02,3.600000000000000000e+01
1.053304565418637040e+01,1.173363281149284232e+00,2.689489576609814208e+02,3.155748314227690798e+02,3.600000000000000000e+01
1.053304565418637040e+01,1.173363281149282900e+00,3.155748314227691367e+02,2.689489576609817618e+02,3.600000000000000000e+01
1.053304565418637040e+01,1.173363281149282900e+00,2.689489576609817050e+02,3.155748314227690230e+02,3.600000000000000000e+01
1.053304565418637040e+01,1.173363281149283344e+00,3.155748314227691367e+02,2.689489576609816481e+02,3.600000000000000000e+01
9.925277785345977932e+00,2.149717375816671883e+00,1.689919197907622106e+02,3.632848663468188306e+02,3.300000000000000000e+01
9.925277785345977932e+00,2.149717375816674991e+00,3.632848663468193990e+02,1.689919197907622106e+02,3.300000000000000000e+01
9.925277785345977932e+00,2.149717375816674991e+00,1.689919197907620401e+02,3.632848663468189443e+02,3.300000000000000000e+01
9.925277785345977932e+00,2.149717375816670994e+00,3.632848663468187169e+02,1.689919197907622106e+02,3.300000000000000000e+01
1.054411859633747461e+01,1.686452238320375718e+00,1.579651899222166094e+02,2.664007481210254582e+02,3.000000000000000000e+01
1.054411859633747461e+01,1.686452238320373498e+00,2.664007481210251171e+02,1.579651899222166094e+02,3.000000000000000000e+01
1.054411859633747461e+01,1.686452238320376162e+00,1.579651899222166094e+02,2.664007481210255150e+02,3.000000000000000000e+01
1.054411859633747461e+01,1.686452238320374386e+00,2.664007481210252308e+02,1.579651899222166094e+02,3.000000000000000000e+01
1.091884970503719288e+01,2.018952613026090859e+00,1.905747446167665373e+02,3.847613786208007127e+02,4.300000000000000000e+01
1.091884970503719288e+01,2.018952613026088638e+00,3.847613786208008833e+02,1.905747446167668215e+02,4.300000000000000000e+01
1.091884970503719288e+01,2.018952613026087306e+00,1.905747446167667931e+02,3.847613786208005990e+02,4.300000000000000000e+01
1.091884970503719288e+01,2.018952613026089971e+00,3.847613786208007696e+02,1.905747446167666226e+02,4.300000000000000000e+01
1.167566240789590992e+01,2.109054740595919686e+00,2.476963438556782364e+02,5.224051482370952044e+02,5.400000000000000000e+01
1.167566240789590992e+01,2.109054740595917465e+00,5.224051482370952044e+02,2.476963438556785206e+02,5.400000000000000000e+01
1.167566240789590992e+01,2.109054740595916133e+00,2.476963438556785775e+02,5.224051482370949770e+02,5.400000000000000000e+01
1.167566240789590992e+01,2.109054740595920130e+00,5.224051482370949770e+02,2.476963438556780659e+02,5.400000000000000000e+01
1.087043501873071172e+01,1.863363509454384781e+00,1.804227495706228126e+02,3.361931678253253040e+02,3.900000000000000000e+01
1.087043501873071172e+01,1.863363509454383005e+00,3.361931678253251903e+02,1.804227495706229263e+02,3.900000000000000000e+01
1.087043501873071172e+01,1.863363509454381894e+00,1.804227495706230968e+02,3.361931678253253608e+02,3.900000000000000000e+01
1.087043501873071172e+01,1.863363509454382116e+00,3.361931678253251903e+02,1.804227495706230116e+02,3.900000000000000000e+01
1.054316438928710120e+01,1.535089914981564885e+00,1.707919325622291353e+02,2.621809732364894785e+02,4.300000000000000000e+01
1.054316438928710120e+01,1.535089914981567549e+00,2.621809732364897627e+02,1.707919325622290216e+02,4.300000000000000000e+01
1.054316438928710120e+01,1.535089914981566439e+00,1.707919325622289648e+02,2.621809732364894785e+02,4.300000000000000000e+01
1.054316438928710120e+01,1.535089914981566439e+00,2.621809732364894217e+02,1.707919325622289080e+02,4.300000000000000000e+01
1.300023002948248774e+01,1.536391946318724333e+00,2.728775305201621677e+02,4.192468402225190403e+02,4.400000000000000000e+01
1.300023002948248774e+01,1.536391946318723667e+00,4.192468402225188129e+02,2.728775305201621109e+02,4.400000000000000000e+01
1.300023002948248774e+01,1.536391946318724555e+00,2.728775305201622814e+02,4.192468402225192676e+02,4.400000000000000000e+01
1.300023002948248774e+01,1.536391946318727220e+00,4.192468402225193245e+02,2.728775305201618266e+02,4.400000000000000000e+01
1.145996516503896601e+01,2.381595209287273196e+00,1.558539269603193986e+02,3.711809657973052481e+02,5.500000000000000000e+01
1.145996516503896601e+01,2.381595209287273196e+00,3.711809657973053049e+02,1.558539269603194271e+02,5.500000000000000000e+01
1.145996516503896601e+01,2.381595209287276749e+00,1.558539269603191144e+02,3.711809657973051344e+02,5.500000000000000000e+01
1.145996516503896601e+01,2.381595209287274528e+00,3.711809657973051344e+02,1.558539269603192565e+02,5.500000000000000000e+01
1.222463277340477816e+01,1.928105792823543219e+00,3.013461102295237879e+02,5.810271807783868780e+02,3.900000000000000000e+01
1.222463277340477816e+01,1.928105792823546105e+00,5.810271807783871054e+02,3.013461102295235037e+02,3.900000000000000000e+01
1.222463277340477816e+01,1.928105792823545661e+00,3.013461102295233900e+02,5.810271807783867644e+02,3.900000000000000000e+01
1.222463277340477816e+01,1.928105792823544107e+00,5.810271807783868780e+02,3.013461102295236742e+02,3.900000000000000000e+01
1.267406641061637806e+01,1.664394569872791108e+00,3.007311795491071393e+02,5.005353422329732780e+02,4.400000000000000000e+01
1.267406641061637806e+01,1.664394569872787999e+00,5.005353422329726527e+02,3.007311795491073099e+02,4.400000000000000000e+01
1.267406641061637806e+01,1.664394569872788887e+00,3.007311795491073667e+02,5.005353422329730506e+02,4.400000000000000000e+01
1.267406641061637806e+01,1.664394569872790663e+00,5.005353422329736190e+02,3.007311795491074236e+02,4.400000000000000000e+01
1.356030286696141118e+01,1.634849657704577908e+00,2.894871531879812210e+02,4.732679732992438062e+02,3.800000000000000000e+01
1.356030286696141118e+01,1.634849657704575021e+00,4.732679732992436357e+02,2.894871531879816189e+02,3.800000000000000000e+01
1.356030286696141118e+01,1.634849657704576131e+00,2.894871531879815620e+02,4.732679732992438062e+02,3.800000000000000000e+01
1.356030286696141118e+01,1.634849657704576797e+00,4.732679732992438630e+02,2.894871531879814484e+02,3.800000000000000000e+01
7.928914737367973586e+00,2.223526453983260431e+00,3.998409775829373416e+02,1.798229010797941783e+02,5.000000000000000000e+01
7.928914737367973586e+00,2.223526453983263096e+00,1.798229010797938940e+02,3.998409775829371711e+02,5.000000000000000000e+01
7.928914737367973586e+00,2.223526453983260875e+00,3.998409775829375690e+02,1.798229010797942351e+02,5.000000000000000000e+01
7.928914737367973586e+00,2.223526453983263096e+00,1.798229010797940077e+02,3.998409775829373984e+02,5.000000000000000000e+01
7.371680605634129968e+00,1.574781933811833845e+00,1.222628692651646674e+02,1.925373576947794447e+02,2.600000000000000000e+01
7.371680605634129968e+00,1.574781933811833623e+00,1.925373576947793879e+02,1.222628692651646531e+02,2.600000000000000000e+01
7.371680605634129968e+00,1.574781933811834289e+00,1.222628692651646531e+02,1.925373576947794731e+02,2.600000000000000000e+01
7.371680605634129968e+00,1.574781933811835399e+00,1.925373576947796437e+02,1.222628692651646816e+02,2.600000000000000000e+01
6.470150276596196015e+00,2.017878538910313768e+00,1.948907682686128169e+02,9.658201150890722886e+01,1.800000000000000000e+01
6.470150276596196015e+00,2.017878538910311104e+00,9.658201150890731412e+01,1.948907682686127600e+02,1.800000000000000000e+01
6.470150276596196015e+00,2.017878538910312880e+00,1.948907682686127885e+02,9.658201150890724307e+01,1.800000000000000000e+01
6.470150276596196015e+00,2.017878538910314656e+00,9.658201150890714359e+01,1.948907682686127600e+02,1.800000000000000000e+01
7.713015822871152949e+00,2.806112202279724688e+00,3.735320316799735565e+02,1.331137191793367833e+02,2.400000000000000000e+01
7.713015822871152949e+00,2.806112202279718471e+00,1.331137191793370391e+02,3.735320316799734996e+02,2.400000000000000000e+01
7.713015822871152949e+00,2.806112202279725132e+00,3.735320316799734428e+02,1.331137191793367265e+02,2.400000000000000000e+01
7.713015822871152949e+00,2.806112202279723800e+00,1.331137191793367833e+02,3.735320316799734428e+02,2.400000000000000000e+01
9.237367343795792607e+00,1.963188895565535885e+00,3.596913255080311274e+02,1.832178891804575187e+02,4.400000000000000000e+01
9.237367343795792607e+00,1.963188895565533665e+00,1.832178891804576892e+02,3.596913255080310705e+02,4.400000000000000000e+01
9.237367343795792607e+00,1.963188895565535885e+00,3.596913255080311274e+02,1.832178891804575187e+02,4.400000000000000000e+01
9.237367343795792607e+00,1.963188895565534109e+00,1.832178891804576324e+02,3.596913255080310137e+02,4.400000000000000000e+01
8.706799775300423150e+00,2.151067837165204555e+00,1.579485260437104159e+02,3.397579943002761524e+02,2.700000000000000000e+01
8.706799775300423150e+00,2.151067837165205887e+00,3.397579943002750724e+02,1.579485260437098191e+02,2.700000000000000000e+01
8.706799775300423150e+00,2.151067837165207663e+00,1.579485260437099896e+02,3.397579943002757545e+02,2.700000000000000000e+01
8.706799775300423150e+00,2.151067837165204111e+00,3.397579943002770051e+02,1.579485260437108423e+02,2.700000000000000000e+01
7.581964650072236189e+00,1.948574046226961176e+00,2.631162119890244639e+02,1.350301326749673194e+02,2.600000000000000000e+01
7.581964650072236189e+00,1.948574046226962064e+00,1.350301326749671773e+02,2.631162119890243503e+02,2.600000000000000000e+01
7.581964650072236189e+00,1.948574046226961842e+00,2.631162119890244639e+02,1.350301326749672626e+02,2.600000000000000000e+01
7.581964650072236189e+00,1.948574046226961620e+00,1.350301326749673194e+02,2.631162119890245208e+02,2.600000000000000000e+01
7.754931417550648298e+00,2.555532816814155783e+00,3.383013872113253910e+02,1.323799815778016011e+02,3.400000000000000000e+01
7.754931417550648298e+00,2.555532816814155339e+00,1.323799815778015727e+02,3.383013872113252773e+02,3.400000000000000000e+01
7.754931417550648298e+00,2.555532816814157115e+00,3.383013872113251068e+02,1.323799815778014306e+02,3.400000000000000000e+01
7.754931417550648298e+00,2.555532816814158448e+00,1.323799815778013453e+02,3.383013872113250500e+02,3.400000000000000000e+01
8.001068223694320025e+00,1.720339650049724556e+00,2.837543533445477237e+02,1.649408902110383224e+02,2.800000000000000000e+01
8.001068223694320025e+00,1.720339650049724334e+00,1.649408902110380950e+02,2.837543533445472690e+02,2.800000000000000000e+01
8.001068223694320025e+00,1.720339650049724556e+00,2.837543533445476669e+02,1.649408902110382940e+02,2.800000000000000000e+01
8.001068223694320025e+00,1.720339650049724112e+00,1.649408902110384076e+02,2.837543533445477806e+02,2.800000000000000000e+01
7.052275322445070493e+00,2.485756769502386110e+00,3.066521315278354223e+02,1.233636916089835012e+02,2.000000000000000000e+01
7.052275322445070493e+00,2.485756769502400321e+00,1.233636916089828333e+02,3.066521315278355360e+02,2.000000000000000000e+01
7.052275322445070493e+00,2.485756769502393659e+00,3.066521315278357633e+02,1.233636916089832454e+02,2.000000000000000000e+01
7.052275322445070493e+00,2.485756769502393215e+00,1.233636916089831743e+02,3.066521315278354791e+02,2.000000000000000000e+01
8.090928895168193691e+00,1.761367218102294796e+00,1.641495706858559629e+02,2.891276726716321264e+02,2.600000000000000000e+01
8.090928895168193691e+00,1.761367218102295018e+00,2.891276726716318990e+02,1.641495706858558208e+02,2.600000000000000000e+01
8.090928895168193691e+00,1.761367218102294352e+00,1.641495706858559629e+02,2.891276726716320695e+02,2.600000000000000000e+01
8.090928895168193691e+00,1.761367218102295018e+00,2.891276726716322401e+02,1.641495706858560197e+02,2.600000000000000000e+01
8.202714271419258907e+00,4.090936579823671870e+00,3.995771346669672539e+02,9.767375437636088975e+01,2.100000000000000000e+01
8.202714271419258907e+00,4.090936579823655883e+00,9.767375437636135871e+01,3.995771346669675950e+02,2.100000000000000000e+01
8.202714271419258907e+00,4.090936579823662989e+00,3.995771346669672539e+02,9.767375437636111712e+01,2.100000000000000000e+01
8.202714271419258907e+00,4.090936579823670094e+00,9.767375437636098923e+01,3.995771346669674813e+02,2.100000000000000000e+01
8.059789079830718350e+00,3.319012964216269790e+00,1.476885247123429963e+02,4.901801281862412907e+02,3.900000000000000000e+01
8.059789079830718350e+00,3.319012964216268458e+00,4.901801281862410633e+02,1.476885247123429679e+02,3.900000000000000000e+01
8.059789079830718350e+00,3.319012964216268013e+00,1.476885247123430247e+02,4.901801281862411770e+02,3.900000000000000000e+01
8.059789079830718350e+00,3.319012964216269346e+00,4.901801281862412907e+02,1.476885247123429963e+02,3.900000000000000000e+01
8.704803125854134294e+00,1.686572359483379469e+00,2.366675269523096858e+02,3.991569093450532364e+02,2.700000000000000000e+01
8.704803125854134294e+00,1.686572359483378580e+00,3.991569093450535206e+02,2.366675269523099701e+02,2.700000000000000000e+01
8.704803125854134294e+00,1.686572359483378136e+00,2.366675269523101122e+02,3.991569093450536911e+02,2.700000000000000000e+01
8.704803125854134294e+00,1.686572359483378580e+00,3.991569093450538048e+02,2.366675269523101406e+02,2.700000000000000000e+01
7.920576098806857424e+00,2.704892648325065707e+00,1.425477632281284173e+02,3.855763967909467169e+02,2.900000000000000000e+01
7.920576098806857424e+00,2.704892648325059934e+00,3.855763967909469443e+02,1.425477632281288152e+02,2.900000000000000000e+01
7.920576098806857424e+00,2.704892648325059046e+00,1.425477632281288152e+02,3.855763967909468306e+02,2.900000000000000000e+01
7.920576098806857424e+00,2.704892648325062599e+00,3.855763967909468874e+02,1.425477632281286446e+02,2.900000000000000000e+01
8.267785172025755358e+00,2.104720663020059224e+00,3.922174537982450602e+02,1.863513105038143465e+02,2.100000000000000000e+01
8.267785172025755358e+00,2.104720663020061888e+00,1.863513105038141475e+02,3.922174537982451170e+02,2.100000000000000000e+01
8.267785172025755358e+00,2.104720663020060556e+00,3.922174537982455718e+02,1.863513105038144602e+02,2.100000000000000000e+01
8.267785172025755358e+00,2.104720663020061000e+00,1.863513105038143749e+02,3.922174537982454581e+02,2.100000000000000000e+01
7.794890933756548179e+00,2.528114039845142713e+00,3.229878560285962976e+02,1.277584202840709651e+02,3.500000000000000000e+01
7.794890933756548179e+00,2.528114039845145378e+00,1.277584202840710645e+02,3.229878560285968661e+02,3.500000000000000000e+01
7.794890933756548179e+00,2.528114039845148486e+00,3.229878560285974345e+02,1.277584202840711356e+02,3.500000000000000000e+01
7.794890933756548179e+00,2.528114039845143157e+00,1.277584202840712351e+02,3.229878560285969797e+02,3.500000000000000000e+01
9.824379203203417177e+00,2.199614439812422440e+00,2.216756673048657262e+02,4.876009987588371928e+02,2.400000000000000000e+01
9.824379203203417177e+00,2.199614439812421551e+00,4.876009987588375338e+02,2.216756673048660105e+02,2.400000000000000000e+01
9.824379203203417177e+00,2.199614439812421995e+00,2.216756673048658399e+02,4.876009987588373065e+02,2.400000000000000000e+01
9.824379203203417177e+00,2.199614439812422884e+00,4.876009987588373065e+02,2.216756673048657547e+02,2.400000000000000000e+01
8.642899871247198718e+00,2.113932608908974498e+00,3.989808217211236183e+02,1.887386665211822105e+02,2.800000000000000000e+01
8.642899871247198718e+00,2.113932608908972277e+00,1.887386665211823811e+02,3.989808217211235615e+02,2.800000000000000000e+01
8.642899871247198718e+00,2.113932608908972721e+00,3.989808217211236752e+02,1.887386665211823811e+02,2.800000000000000000e+01
8.642899871247198718e+00,2.113932608908974053e+00,1.887386665211822105e+02,3.989808217211235615e+02,2.800000000000000000e+01
8.978578455210964648e+00,2.892614046646715398e+00,5.395464387175446745e+02,1.865255544005319166e+02,2.400000000000000000e+01
8.978578455210964648e+00,2.892614046646718950e+00,1.865255544005315755e+02,5.395464387175443335e+02,2.400000000000000000e+01
8.978578455210964648e+00,2.892614046646716730e+00,5.395464387175445609e+02,1.865255544005318029e+02,2.400000000000000000e+01
8.978578455210964648e+00,2.892614046646714510e+00,1.865255544005320019e+02,5.395464387175447882e+02,2.400000000000000000e+01
2.798551080263269597e+00,5.048338572828979665e+01,1.003797553434599479e+02,1.988372093023255793e+00,3.000000000000000000e+00
2.798551080263269597e+00,5.048338572828988902e+01,1.988372093023255793e+00,1.003797553434601326e+02,3.000000000000000000e+00
2.798551080263269597e+00,5.048338572828986770e+01,1.003797553434600900e+02,1.988372093023255793e+00,3.000000000000000000e+00
2.798551080263269597e+00,5.048338572828987481e+01,1.988372093023255793e+00,1.003797553434600900e+02,3.000000000000000000e+00
2.562295729777594566e+00,3.958697149867742127e+01,8.477822918170490141e+01,2.141568954941079461e+00,5.000000000000000000e+00
2.562295729777594566e+00,3.958697149867743548e+01,2.141568954941078573e+00,8.477822918170490141e+01,5.000000000000000000e+00
2.562295729777594566e+00,3.958697149867742837e+01,8.477822918170491562e+01,2.141568954941079461e+00,5.000000000000000000e+00
2.562295729777594566e+00,3.958697149867744258e+01,2.141568954941078573e+00,8.477822918170491562e+01,5.000000000000000000e+00
3.238190957523562563e+00,7.282504434279314864e+01,1.449464650687476990e+02,1.990338164251207687e+00,3.000000000000000000e+00
3.238190957523562563e+00,7.282504434279316285e+01,1.990338164251207687e+00,1.449464650687477558e+02,3.000000000000000000e+00
3.238190957523562563e+00,7.282504434279310601e+01,1.449464650687476421e+02,1.990338164251207687e+00,3.000000000000000000e+00
3.238190957523562563e+00,7.282504434279316285e+01,1.990338164251207687e+00,1.449464650687477558e+02,3.000000000000000000e+00
2.486258300192310866e+00,3.702506016290263346e+01,7.354637801066373015e+01,1.986394557823129237e+00,3.000000000000000000e+00
2.486258300192310866e+00,3.702506016290264057e+01,1.986394557823129237e+00,7.354637801066374436e+01,3.000000000000000000e+00
2.486258300192310866e+00,3.702506016290262636e+01,7.354637801066371594e+01,1.986394557823129237e+00,3.000000000000000000e+00
2.486258300192310866e+00,3.702506016290263346e+01,1.986394557823129237e+00,7.354637801066373015e+01,3.000000000000000000e+00
2.703761621467021925e+00,4.464830057786259943e+01,9.464488414259822946e+01,2.119786932932556045e+00,5.000000000000000000e+00
2.703761621467021925e+00,4.464830057786262074e+01,2.119786932932555601e+00,9.464488414259825788e+01,5.000000000000000000e+00
2.703761621467021925e+00,4.464830057786264206e+01,9.464488414259825788e+01,2.119786932932554713e+00,5.000000000000000000e+00
2.703761621467021925e+00,4.464830057786262074e+01,2.119786932932555601e+00,9.464488414259825788e+01,5.000000000000000000e+00
2.282804482258379508e+00,2.885960948302105677e+01,5.994097052585582475e+01,2.076984810245642077e+00,7.000000000000000000e+00
2.282804482258379508e+00,2.885960948302097151e+01,2.076984810245647850e+00,5.994097052585581054e+01,7.000000000000000000e+00
2.282804482258379508e+00,2.885960948302109585e+01,5.994097052585588870e+01,2.076984810245641633e+00,7.000000000000000000e+00
2.282804482258379508e+00,2.885960948302107454e+01,2.076984810245640745e+00,5.994097052585581764e+01,7.000000000000000000e+00
3.105089419287938579e+00,6.102522334220787315e+01,1.343303539951085099e+02,2.201226749172737751e+00,8.000000000000000000e+00
3.105089419287938579e+00,6.102522334220844868e+01,2.201226749172718655e+00,1.343303539951085952e+02,8.000000000000000000e+00
3.105089419287938579e+00,6.102522334220790867e+01,1.343303539951086236e+02,2.201226749172738195e+00,8.000000000000000000e+00
3.105089419287938579e+00,6.102522334220842026e+01,2.201226749172718655e+00,1.343303539951085384e+02,8.000000000000000000e+00
3.096723314833259799e+00,6.166056008725248461e+01,1.322420535270540256e+02,2.144678110933885939e+00,6.000000000000000000e+00
3.096723314833259799e+00,6.166056008725261961e+01,2.144678110933881499e+00,1.322420535270540540e+02,6.000000000000000000e+00
3.096723314833259799e+00,6.166056008725240645e+01,1.322420535270539403e+02,2.144678110933887272e+00,6.000000000000000000e+00
3.096723314833259799e+00,6.166056008725263382e+01,2.144678110933881499e+00,1.322420535270540825e+02,6.000000000000000000e+00
2.384502250224318498e+00,3.070754834693266488e+01,6.550834359398194806e+01,2.133297743404041213e+00,4.000000000000000000e+00
2.384502250224318498e+00,3.070754834693265423e+01,2.133297743404042990e+00,6.550834359398197648e+01,4.000000000000000000e+00
2.384502250224318498e+00,3.070754834693268265e+01,6.550834359398200490e+01,2.133297743404041658e+00,4.000000000000000000e+00
2.384502250224318498e+00,3.070754834693275370e+01,2.133297743404035884e+00,6.550834359398197648e+01,4.000000000000000000e+00
3.270449016651133078e+00,7.324412589856113698e+01,1.533565640089759370e+02,2.093772874310301457e+00,4.000000000000000000e+00
3.270449016651133078e+00,7.324412589856106592e+01,2.093772874310303678e+00,1.533565640089759654e+02,4.000000000000000000e+00
3.270449016651133078e+00,7.324412589856113698e+01,1.533565640089760223e+02,2.093772874310302345e+00,4.000000000000000000e+00
3.270449016651133078e+00,7.324412589856106592e+01,2.093772874310303678e+00,1.533565640089759654e+02,4.000000000000000000e+00
2.358091605810531011e+00,3.008387092430459475e+01,6.761941727308672512e+01,2.247696695788485410e+00,7.000000000000000000e+00
2.358091605810531011e+00,3.008387092430471199e+01,2.247696695788476973e+00,6.761941727308673933e+01,7.000000000000000000e+00
2.358091605810531011e+00,3.008387092430462673e+01,6.761941727308678196e+01,2.247696695788484966e+00,7.000000000000000000e+00
2.358091605810531011e+00,3.008387092430471910e+01,2.247696695788476973e+00,6.761941727308675354e+01,7.000000000000000000e+00
2.000412991620546421e+00,1.868003224750906810e+01,4.273348365492486778e+01,2.287655775359984212e+00,7.000000000000000000e+00
2.000412991620546421e+00,1.868003224750905034e+01,2.287655775359986876e+00,4.273348365492487488e+01,7.000000000000000000e+00
2.000412991620546421e+00,1.868003224750906099e+01,4.273348365492486778e+01,2.287655775359985100e+00,7.000000000000000000e+00
2.000412991620546421e+00,1.868003224750910363e+01,2.287655775359979771e+00,4.273348365492486067e+01,7.000000000000000000e+00
3.616428286726764973e+00,9.522503916820973302e+01,1.896464915079957336e+02,1.991561181434599037e+00,3.000000000000000000e+00
3.616428286726764973e+00,9.522503916820967618e+01,1.991561181434599037e+00,1.896464915079956199e+02,3.000000000000000000e+00
3.616428286726764973e+00,9.522503916820988934e+01,1.896464915079960463e+02,1.991561181434599037e+00,3.000000000000000000e+00
3.616428286726764973e+00,9.522503916820971881e+01,1.991561181434599037e+00,1.896464915079957052e+02,3.000000000000000000e+00
2.813789049138481158e+00,4.600036468395393996e+01,1.071620597931220971e+02,2.329591526705936388e+00,6.000000000000000000e+00
2.813789049138481158e+00,4.600036468395385469e+01,2.329591526705939941e+00,1.071620597931220686e+02,6.000000000000000000e+00
2.813789049138481158e+00,4.600036468395396838e+01,1.071620597931220971e+02,2.329591526705935056e+00,6.000000000000000000e+00
2.813789049138481158e+00,4.600036468395385469e+01,2.329591526705939941e+00,1.071620597931220686e+02,6.000000000000000000e+00
2.908037601494305235e+00,5.364244113665278491e+01,1.123224302407609230e+02,2.093909744983870613e+00,5.000000000000000000e+00
2.908037601494305235e+00,5.364244113665270675e+01,2.093909744983875498e+00,1.123224302407610082e+02,5.000000000000000000e+00
2.908037601494305235e+00,5.364244113665284885e+01,1.123224302407610509e+02,2.093909744983870613e+00,5.000000000000000000e+00
2.908037601494305235e+00,5.364244113665269253e+01,2.093909744983875498e+00,1.123224302407609940e+02,5.000000000000000000e+00
2.114872464136372088e+00,2.362507305669199908e+01,4.684629871070551133e+01,1.982905982905983189e+00,3.000000000000000000e+00
2.114872464136372088e+00,2.362507305669198843e+01,1.982905982905983189e+00,4.684629871070549001e+01,3.000000000000000000e+00
2.114872464136372088e+00,2.362507305669200264e+01,4.684629871070551843e+01,1.982905982905983189e+00,3.000000000000000000e+00
2.114872464136372088e+00,2.362507305669199198e+01,1.982905982905983189e+00,4.684629871070549711e+01,3.000000000000000000e+00
2.593846632057199120e+00,4.064306617821445400e+01,9.044105838225280536e+01,2.225251854416710806e+00,9.000000000000000000e+00
2.593846632057199120e+00,4.064306617821444689e+01,2.225251854416711694e+00,9.044105838225283378e+01,9.000000000000000000e+00
2.593846632057199120e+00,4.064306617821445400e+01,9.044105838225286220e+01,2.225251854416712138e+00,9.000000000000000000e+00
2.593846632057199120e+00,4.064306617821469558e+01,2.225251854416697483e+00,9.044105838225281957e+01,9.000000000000000000e+00
2.861212460079017195e+00,5.342505107252299723e+01,1.062464292515711577e+02,1.988700564971751295e+00,3.000000000000000000e+00
2.861212460079017195e+00,5.342505107252299723e+01,1.988700564971751295e+00,1.062464292515711577e+02,3.000000000000000000e+00
2.861212460079017195e+00,5.342505107252301855e+01,1.062464292515712003e+02,1.988700564971751295e+00,3.000000000000000000e+00
2.861212460079017195e+00,5.342505107252299723e+01,1.988700564971751295e+00,1.062464292515711577e+02,3.000000000000000000e+00
2.238116387229778237e+00,2.775840153769841123e+01,5.507966289370078528e+01,1.984251968503937036e+00,3.000000000000000000e+00
2.238116387229778237e+00,2.775840153769841123e+01,1.984251968503937036e+00,5.507966289370078528e+01,3.000000000000000000e+00
2.238116387229778237e+00,2.775840153769841123e+01,5.507966289370078528e+01,1.984251968503937036e+00,3.000000000000000000e+00
2.238116387229778237e+00,2.775840153769841123e+01,1.984251968503937036e+00,5.507966289370078528e+01,3.000000000000000000e+00
2.774541898984689503e+00,4.687797353858405813e+01,1.065591588344494056e+02,2.273117858790190571e+00,1.200000000000000000e+01
2.774541898984689503e+00,4.687797353858385208e+01,2.273117858790200785e+00,1.065591588344494198e+02,1.200000000000000000e+01
2.774541898984689503e+00,4.687797353858410077e+01,1.065591588344494056e+02,2.273117858790188350e+00,1.200000000000000000e+01
2.774541898984689503e+00,4.687797353858443472e+01,2.273117858790172363e+00,1.065591588344494056e+02,1.200000000000000000e+01
5.801197675699585332e+00,4.024575644288442611e+00,5.976790492919624853e+01,2.405404544881903632e+02,1.700000000000000000e+01
5.801197675699585332e+00,4.024575644288443499e+00,2.405404544881903348e+02,5.976790492919622722e+01,1.700000000000000000e+01
5.801197675699585332e+00,4.024575644288444387e+00,5.976790492919627695e+01,2.405404544881906190e+02,1.700000000000000000e+01
5.801197675699585332e+00,4.024575644288450604e+00,2.405404544881908464e+02,5.976790492919624143e+01,1.700000000000000000e+01
6.952746277992011947e+00,5.730657270249326807e+00,6.996737507223474495e+01,4.009590466379635245e+02,2.200000000000000000e+01
6.952746277992011947e+00,5.730657270249338353e+00,4.009590466379638087e+02,6.996737507223464547e+01,2.200000000000000000e+01
6.952746277992011947e+00,5.730657270249340129e+00,6.996737507223457442e+01,4.009590466379635245e+02,2.200000000000000000e+01
6.952746277992011947e+00,5.730657270249334800e+00,4.009590466379635245e+02,6.996737507223464547e+01,2.200000000000000000e+01
