Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn
9.939482897609980938e+00,2.664425493393679290e+00,1.241596126777659492e+02,3.308140372685246575e+02,3.800000000000000000e+01
9.939482897609980938e+00,2.664425493393674849e+00,3.308140372685244301e+02,1.241596126777660629e+02,3.800000000000000000e+01
9.939482897609980938e+00,2.664425493393680622e+00,1.241596126777658924e+02,3.308140372685246575e+02,3.800000000000000000e+01
9.939482897609980938e+00,2.664425493393677957e+00,3.308140372685249417e+02,1.241596126777661198e+02,3.800000000000000000e+01
7.930224119323236565e+00,5.404648639090860129e+00,5.667069045193170496e+01,3.062851700273720894e+02,3.700000000000000000e+01
7.930224119323236565e+00,5.404648639090845919e+00,3.062851700273718052e+02,5.667069045193180443e+01,3.700000000000000000e+01
7.930224119323236565e+00,5.404648639090846807e+00,5.667069045193181864e+01,3.062851700273719189e+02,3.700000000000000000e+01
7.930224119323236565e+00,5.404648639090846807e+00,3.062851700273717483e+02,5.667069045193178312e+01,3.700000000000000000e+01
6.945671258087579680e+00,3.502273080918918424e+00,6.238270852778947528e+01,2.184812807916881354e+02,3.000000000000000000e+01
6.945671258087579680e+00,3.502273080918921089e+00,2.184812807916882207e+02,6.238270852778945397e+01,3.000000000000000000e+01
6.945671258087579680e+00,3.502273080918913539e+00,6.238270852778953213e+01,2.184812807916880502e+02,3.000000000000000000e+01
6.945671258087579680e+00,3.502273080918916648e+00,2.184812807916879933e+02,6.238270852778946818e+01,3.000000000000000000e+01
8.945157413777137023e+00,3.954745137635788499e+00,7.193749907409258526e+01,2.844944746769466519e+02,2.600000000000000000e+01
8.945157413777137023e+00,3.954745137635794272e+00,2.844944746769467656e+02,7.193749907409250000e+01,2.600000000000000000e+01
8.945157413777137023e+00,3.954745137635794272e+00,7.193749907409250000e+01,2.844944746769467656e+02,2.600000000000000000e+01
8.945157413777137023e+00,3.954745137635796493e+00,2.844944746769468793e+02,7.193749907409248578e+01,2.600000000000000000e+01
1.066488563686780644e+01,2.221300951039603344e+00,1.275739406709407149e+02,2.833801157402305080e+02,4.000000000000000000e+01
1.066488563686780644e+01,2.221300951039602012e+00,2.833801157402304511e+02,1.275739406709407433e+02,4.000000000000000000e+01
1.066488563686780644e+01,2.221300951039608229e+00,1.275739406709404307e+02,2.833801157402305648e+02,4.000000000000000000e+01
1.066488563686780644e+01,2.221300951039603344e+00,2.833801157402305648e+02,1.275739406709407149e+02,4.000000000000000000e+01
9.261335535484924719e+00,3.038641163563168490e+00,9.306844657883431182e+01,2.828016128033256678e+02,3.400000000000000000e+01
9.261335535484924719e+00,3.038641163563170267e+00,2.828016128033258383e+02,9.306844657883431182e+01,3.400000000000000000e+01
9.261335535484924719e+00,3.038641163563169378e+00,9.306844657883431182e+01,2.828016128033257814e+02,3.400000000000000000e+01
9.261335535484924719e+00,3.038641163563165382e+00,2.828016128033254972e+02,9.306844657883434024e+01,3.400000000000000000e+01
6.190149239138409420e+00,3.039389437296180496e+00,1.140717292194940740e+02,3.467084088838403204e+02,3.800000000000000000e+01
6.190149239138409420e+00,3.039389437296176499e+00,3.467084088838404341e+02,1.140717292194942445e+02,3.800000000000000000e+01
6.190149239138409420e+00,3.039389437296182273e+00,1.140717292194939887e+02,3.467084088838403204e+02,3.800000000000000000e+01
6.190149239138409420e+00,3.039389437296174279e+00,3.467084088838402067e+02,1.140717292194942587e+02,3.800000000000000000e+01
9.109841497281790268e+00,5.519221936472150425e+00,7.473280035049674552e+01,4.124669110684552038e+02,4.700000000000000000e+01
9.109841497281790268e+00,5.519221936472152201e+00,4.124669110684553743e+02,7.473280035049674552e+01,4.700000000000000000e+01
9.109841497281790268e+00,5.519221936472133550e+00,7.473280035049697290e+01,4.124669110684552038e+02,4.700000000000000000e+01
9.109841497281790268e+00,5.519221936472139767e+00,4.124669110684549764e+02,7.473280035049684500e+01,4.700000000000000000e+01
6.978912801033544611e+00,6.951695416721515919e+00,4.621562623123122648e+01,3.212769570525647964e+02,2.700000000000000000e+01
6.978912801033544611e+00,6.951695416721532794e+00,3.212769570525648533e+02,4.621562623123112701e+01,2.700000000000000000e+01
6.978912801033544611e+00,6.951695416721513254e+00,4.621562623123122648e+01,3.212769570525646827e+02,2.700000000000000000e+01
6.978912801033544611e+00,6.951695416721523912e+00,3.212769570525647964e+02,4.621562623123117675e+01,2.700000000000000000e+01
1.052307974176600780e+01,2.242341645888027202e+00,1.322047214974632539e+02,2.964481527967899979e+02,4.500000000000000000e+01
1.052307974176600780e+01,2.242341645888026758e+00,2.964481527967903958e+02,1.322047214974634528e+02,4.500000000000000000e+01
1.052307974176600780e+01,2.242341645888021429e+00,1.322047214974636518e+02,2.964481527967901684e+02,4.500000000000000000e+01
1.052307974176600780e+01,2.242341645888021429e+00,2.964481527967898273e+02,1.322047214974635096e+02,4.500000000000000000e+01
6.661612697260199667e+00,5.304955848072015812e+00,5.240603796794414393e+01,2.780117175923293757e+02,2.700000000000000000e+01
6.661612697260199667e+00,5.304955848072020252e+00,2.780117175923295463e+02,5.240603796794412972e+01,2.700000000000000000e+01
6.661612697260199667e+00,5.304955848072015812e+00,5.240603796794414393e+01,2.780117175923293757e+02,2.700000000000000000e+01
6.661612697260199667e+00,5.304955848072016700e+00,2.780117175923293189e+02,5.240603796794412261e+01,2.700000000000000000e+01
9.175817825099672476e+00,3.249910012428932404e+00,4.302760145277627544e+02,1.323962857070559664e+02,3.700000000000000000e+01
9.175817825099672476e+00,3.249910012428919970e+00,1.323962857070565065e+02,4.302760145277628681e+02,3.700000000000000000e+01
9.175817825099672476e+00,3.249910012428932404e+00,4.302760145277626407e+02,1.323962857070559380e+02,3.700000000000000000e+01
9.175817825099672476e+00,3.249910012428927075e+00,1.323962857070562222e+02,4.302760145277628681e+02,3.700000000000000000e+01
9.035774619413260211e+00,6.187359294009573851e+00,5.162491245079449982e+02,8.343609930778754347e+01,3.900000000000000000e+01
9.035774619413260211e+00,6.187359294009573851e+00,8.343609930778751504e+01,5.162491245079448845e+02,3.900000000000000000e+01
9.035774619413260211e+00,6.187359294009571187e+00,5.162491245079447708e+02,8.343609930778754347e+01,3.900000000000000000e+01
9.035774619413260211e+00,6.187359294009572963e+00,8.343609930778751504e+01,5.162491245079447708e+02,3.900000000000000000e+01
8.250780621676403470e+00,3.617179364686730292e+00,3.319049474403657314e+02,9.175794561935158811e+01,4.200000000000000000e+01
8.250780621676403470e+00,3.617179364686732512e+00,9.175794561935163074e+01,3.319049474403660724e+02,4.200000000000000000e+01
8.250780621676403470e+00,3.617179364686733400e+00,3.319049474403661293e+02,9.175794561935161653e+01,4.200000000000000000e+01
8.250780621676403470e+00,3.617179364686735621e+00,9.175794561935157390e+01,3.319049474403661293e+02,4.200000000000000000e+01
1.224350117871566113e+01,3.196644569166374072e+00,5.705325353141986398e+02,1.784785649356640818e+02,4.500000000000000000e+01
1.224350117871566113e+01,3.196644569166375849e+00,1.784785649356638260e+02,5.705325353141981850e+02,4.500000000000000000e+01
1.224350117871566113e+01,3.196644569166373628e+00,5.705325353141985261e+02,1.784785649356640818e+02,4.500000000000000000e+01
1.224350117871566113e+01,3.196644569166370520e+00,1.784785649356641670e+02,5.705325353141981850e+02,4.500000000000000000e+01
8.618046077032119001e+00,6.161035703183546985e+00,4.483853059513540984e+02,7.277758603470894627e+01,3.800000000000000000e+01
8.618046077032119001e+00,6.161035703183554091e+00,7.277758603470880416e+01,4.483853059513538142e+02,3.800000000000000000e+01
8.618046077032119001e+00,6.161035703183538992e+00,4.483853059513535300e+02,7.277758603470894627e+01,3.800000000000000000e+01
8.618046077032119001e+00,6.161035703183530110e+00,7.277758603470908838e+01,4.483853059513537573e+02,3.800000000000000000e+01
9.892544787045968846e+00,3.252975560671633737e+00,3.881059114556061331e+02,1.193079702619944982e+02,3.400000000000000000e+01
9.892544787045968846e+00,3.252975560671638622e+00,1.193079702619942850e+02,3.881059114556060763e+02,3.400000000000000000e+01
9.892544787045968846e+00,3.252975560671633737e+00,3.881059114556064742e+02,1.193079702619945976e+02,3.400000000000000000e+01
9.892544787045968846e+00,3.252975560671633737e+00,1.193079702619944555e+02,3.881059114556060763e+02,3.400000000000000000e+01
7.851512217394470028e+00,4.648309770127032614e+00,3.468369567866039915e+02,7.461571494559093765e+01,4.200000000000000000e+01
7.851512217394470028e+00,4.648309770127031726e+00,7.461571494559098028e+01,3.468369567866041621e+02,4.200000000000000000e+01
7.851512217394470028e+00,4.648309770127036167e+00,3.468369567866042757e+02,7.461571494559093765e+01,4.200000000000000000e+01
7.851512217394470028e+00,4.648309770127049489e+00,7.461571494559069606e+01,3.468369567866041621e+02,4.200000000000000000e+01
9.752669236776847939e+00,3.278157429608727469e+00,4.624805254814743876e+02,1.410794128751390986e+02,6.100000000000000000e+01
9.752669236776847939e+00,3.278157429608722584e+00,1.410794128751393828e+02,4.624805254814746149e+02,6.100000000000000000e+01
9.752669236776847939e+00,3.278157429608727025e+00,4.624805254814745012e+02,1.410794128751391554e+02,6.100000000000000000e+01
9.752669236776847939e+00,3.278157429608715479e+00,1.410794128751396102e+02,4.624805254814743876e+02,6.100000000000000000e+01
1.041603902507247170e+01,4.672586988070220215e+00,5.462114719354131012e+02,1.168970151502730204e+02,3.700000000000000000e+01
1.041603902507247170e+01,4.672586988070221103e+00,1.168970151502729777e+02,5.462114719354129875e+02,3.700000000000000000e+01
1.041603902507247170e+01,4.672586988070220215e+00,5.462114719354128738e+02,1.168970151502729777e+02,3.700000000000000000e+01
1.041603902507247170e+01,4.672586988070217551e+00,1.168970151502730914e+02,5.462114719354131012e+02,3.700000000000000000e+01
9.235791694963531029e+00,3.981276011769732559e+00,4.141526213359953772e+02,1.040250965046502216e+02,4.600000000000000000e+01
9.235791694963531029e+00,3.981276011769737444e+00,1.040250965046500937e+02,4.141526213359953772e+02,4.600000000000000000e+01
9.235791694963531029e+00,3.981276011769730339e+00,4.141526213359951498e+02,1.040250965046502216e+02,4.600000000000000000e+01
9.235791694963531029e+00,3.981276011769737444e+00,1.040250965046500937e+02,4.141526213359953772e+02,4.600000000000000000e+01
1.032002533887610340e+01,3.530273240226291520e+00,5.081850262165878576e+02,1.439506212793922657e+02,4.400000000000000000e+01
1.032002533887610340e+01,3.530273240226293296e+00,1.439506212793920668e+02,5.081850262165874028e+02,4.400000000000000000e+01
1.032002533887610340e+01,3.530273240226297737e+00,5.081850262165889944e+02,1.439506212793923225e+02,4.400000000000000000e+01
1.032002533887610340e+01,3.530273240226289744e+00,1.439506212793922373e+02,5.081850262165875733e+02,4.400000000000000000e+01
7.853803312660510016e+00,2.344480743672880507e+00,2.926130328011978463e+02,1.248093137855285448e+02,3.600000000000000000e+01
7.853803312660510016e+00,2.344480743672884060e+00,1.248093137855284454e+02,2.926130328011980737e+02,3.600000000000000000e+01
7.853803312660510016e+00,2.344480743672880507e+00,2.926130328011978463e+02,1.248093137855285448e+02,3.600000000000000000e+01
7.853803312660510016e+00,2.344480743672886280e+00,1.248093137855282748e+02,2.926130328011979600e+02,3.600000000000000000e+01
1.046565513001863579e+01,3.919202849624917828e+00,5.437216713781227782e+02,1.387327199535382363e+02,5.600000000000000000e+01
1.046565513001863579e+01,3.919202849624921381e+00,1.387327199535380373e+02,5.437216713781224371e+02,5.600000000000000000e+01
1.046565513001863579e+01,3.919202849624911611e+00,5.437216713781218687e+02,1.387327199535382363e+02,5.600000000000000000e+01
1.046565513001863579e+01,3.919202849624915608e+00,1.387327199535382078e+02,5.437216713781223234e+02,5.600000000000000000e+01
6.652027009228605792e+00,3.745242394423634824e+00,2.656590620762993922e+02,7.093240813247345500e+01,2.600000000000000000e+01
6.652027009228605792e+00,3.745242394423638821e+00,7.093240813247345500e+01,2.656590620762996764e+02,2.600000000000000000e+01
6.652027009228605792e+00,3.745242394423644150e+00,2.656590620762999606e+02,7.093240813247342658e+01,2.600000000000000000e+01
6.652027009228605792e+00,3.745242394423642374e+00,7.093240813247339815e+01,2.656590620762997332e+02,2.600000000000000000e+01
9.649287408456237003e+00,4.481293804665549274e+00,4.499748194757182773e+02,1.004118094214760077e+02,4.100000000000000000e+01
9.649287408456237003e+00,4.481293804665548386e+00,1.004118094214761072e+02,4.499748194757186184e+02,4.100000000000000000e+01
9.649287408456237003e+00,4.481293804665552827e+00,4.499748194757181636e+02,1.004118094214759083e+02,4.100000000000000000e+01
9.649287408456237003e+00,4.481293804665549274e+00,1.004118094214760504e+02,4.499748194757184478e+02,4.100000000000000000e+01
8.057244144934770702e+00,5.043737054508891759e+00,3.852319269460938358e+02,7.637827324914023563e+01,4.100000000000000000e+01
8.057244144934770702e+00,5.043737054508893536e+00,7.637827324914024985e+01,3.852319269460940063e+02,4.100000000000000000e+01
8.057244144934770702e+00,5.043737054508892648e+00,3.852319269460938358e+02,7.637827324914022142e+01,4.100000000000000000e+01
8.057244144934770702e+00,5.043737054508889983e+00,7.637827324914030669e+01,3.852319269460940632e+02,4.100000000000000000e+01
1.165656656539200853e+01,4.111655698832588079e+00,6.429702302518572878e+02,1.563774492194018535e+02,5.900000000000000000e+01
1.165656656539200853e+01,4.111655698832588079e+00,1.563774492194020809e+02,6.429702302518581973e+02,5.900000000000000000e+01
1.165656656539200853e+01,4.111655698832597849e+00,6.429702302518587658e+02,1.563774492194018535e+02,5.900000000000000000e+01
1.165656656539200853e+01,4.111655698832588079e+00,1.563774492194020240e+02,6.429702302518580836e+02,5.900000000000000000e+01
1.095746151484022057e+01,3.790901989399400929e+00,5.260272148622329951e+02,1.387604365222780132e+02,4.000000000000000000e+01
1.095746151484022057e+01,3.790901989399413807e+00,1.387604365222777005e+02,5.260272148622336772e+02,4.000000000000000000e+01
1.095746151484022057e+01,3.790901989399401373e+00,5.260272148622328814e+02,1.387604365222779563e+02,4.000000000000000000e+01
1.095746151484022057e+01,3.790901989399403593e+00,1.387604365222780416e+02,5.260272148622334498e+02,4.000000000000000000e+01
9.331220450723973769e+00,2.882728021487934722e+00,4.467082754765785921e+02,1.549602571407370704e+02,4.300000000000000000e+01
9.331220450723973769e+00,2.882728021487934278e+00,1.549602571407372693e+02,4.467082754765791037e+02,4.300000000000000000e+01
9.331220450723973769e+00,2.882728021487932057e+00,4.467082754765781374e+02,1.549602571407370704e+02,4.300000000000000000e+01
9.331220450723973769e+00,2.882728021487936498e+00,1.549602571407371556e+02,4.467082754765791037e+02,4.300000000000000000e+01
9.305720324781775687e+00,2.568238700518083117e+00,3.592681768536975824e+02,1.398889350827177793e+02,4.800000000000000000e+01
9.305720324781775687e+00,2.568238700518078232e+00,1.398889350827178646e+02,3.592681768536971276e+02,4.800000000000000000e+01
9.305720324781775687e+00,2.568238700518078677e+00,3.592681768536966729e+02,1.398889350827176656e+02,4.800000000000000000e+01
9.305720324781775687e+00,2.568238700518075568e+00,1.398889350827180067e+02,3.592681768536971276e+02,4.800000000000000000e+01
9.378598312146225524e+00,1.714448879973974327e+00,1.697422712060674996e+02,2.910144467534810246e+02,2.900000000000000000e+01
9.378598312146225524e+00,1.714448879973974549e+00,2.910144467534811383e+02,1.697422712060675565e+02,2.900000000000000000e+01
9.378598312146225524e+00,1.714448879973974549e+00,1.697422712060674712e+02,2.910144467534810246e+02,2.900000000000000000e+01
9.378598312146225524e+00,1.714448879973974771e+00,2.910144467534810815e+02,1.697422712060674996e+02,2.900000000000000000e+01
7.781361761823407441e+00,1.585203198355299659e+00,2.386552589331334957e+02,1.505518404080600874e+02,2.700000000000000000e+01
7.781361761823407441e+00,1.585203198355299659e+00,1.505518404080600874e+02,2.386552589331334957e+02,2.700000000000000000e+01
7.781361761823407441e+00,1.585203198355299659e+00,2.386552589331334957e+02,1.505518404080600874e+02,2.700000000000000000e+01
7.781361761823407441e+00,1.585203198355300103e+00,1.505518404080600021e+02,2.386552589331334389e+02,2.700000000000000000e+01
1.029167177361886765e+01,1.283352095212244359e+00,3.569972088106077877e+02,2.781755764006186951e+02,2.700000000000000000e+01
1.029167177361886765e+01,1.283352095212243027e+00,2.781755764006186382e+02,3.569972088106073329e+02,2.700000000000000000e+01
1.029167177361886765e+01,1.283352095212243249e+00,3.569972088106068782e+02,2.781755764006182403e+02,2.700000000000000000e+01
1.029167177361886765e+01,1.283352095212243915e+00,2.781755764006185245e+02,3.569972088106073898e+02,2.700000000000000000e+01
1.003538557426729305e+01,1.356748369718498992e+00,3.242267490761724957e+02,2.389733839469759289e+02,2.600000000000000000e+01
1.003538557426729305e+01,1.356748369718499436e+00,2.389733839469758436e+02,3.242267490761724957e+02,2.600000000000000000e+01
1.003538557426729305e+01,1.356748369718499880e+00,3.242267490761727231e+02,2.389733839469759289e+02,2.600000000000000000e+01
1.003538557426729305e+01,1.356748369718499436e+00,2.389733839469759289e+02,3.242267490761726094e+02,2.600000000000000000e+01
8.223845059447691952e+00,1.643292945294071661e+00,2.667792784131337385e+02,1.623443216117457837e+02,2.500000000000000000e+01
8.223845059447691952e+00,1.643292945294067664e+00,1.623443216117459542e+02,2.667792784131333974e+02,2.500000000000000000e+01
8.223845059447691952e+00,1.643292945294070551e+00,2.667792784131334543e+02,1.623443216117457268e+02,2.500000000000000000e+01
8.223845059447691952e+00,1.643292945294067664e+00,1.623443216117459542e+02,2.667792784131333974e+02,2.500000000000000000e+01
8.612540700869464771e+00,1.164815445225140023e+00,1.988674208965608159e+02,2.316438434124028163e+02,2.900000000000000000e+01
8.612540700869464771e+00,1.164815445225138912e+00,2.316438434124029300e+02,1.988674208965611285e+02,2.900000000000000000e+01
8.612540700869464771e+00,1.164815445225137802e+00,1.988674208965612706e+02,2.316438434124029015e+02,2.900000000000000000e+01
8.612540700869464771e+00,1.164815445225137802e+00,2.316438434124026458e+02,1.988674208965610433e+02,2.900000000000000000e+01
8.203120908139576173e+00,1.757399661466770402e+00,2.605273894012219671e+02,1.482459540158208426e+02,3.200000000000000000e+01
8.203120908139576173e+00,1.757399661466770624e+00,1.482459540158209279e+02,2.605273894012221376e+02,3.200000000000000000e+01
8.203120908139576173e+00,1.757399661466771290e+00,2.605273894012221945e+02,1.482459540158208995e+02,3.200000000000000000e+01
8.203120908139576173e+00,1.757399661466771290e+00,1.482459540158208711e+02,2.605273894012221376e+02,3.200000000000000000e+01
9.337643336551877837e+00,1.387423353304810592e+00,1.914506846472197594e+02,2.656231508857474637e+02,3.500000000000000000e+01
9.337643336551877837e+00,1.387423353304813256e+00,2.656231508857476911e+02,1.914506846472195605e+02,3.500000000000000000e+01
9.337643336551877837e+00,1.387423353304812590e+00,1.914506846472194184e+02,2.656231508857473500e+02,3.500000000000000000e+01
9.337643336551877837e+00,1.387423353304813034e+00,2.656231508857476911e+02,1.914506846472195889e+02,3.500000000000000000e+01
7.818874325689995075e+00,1.307285525545895943e+00,2.179987862011553830e+02,1.667568269832433998e+02,2.200000000000000000e+01
7.818874325689995075e+00,1.307285525545896610e+00,1.667568269832433998e+02,2.179987862011554967e+02,2.200000000000000000e+01
7.818874325689995075e+00,1.307285525545895721e+00,2.179987862011552693e+02,1.667568269832433430e+02,2.200000000000000000e+01
7.818874325689995075e+00,1.307285525545895721e+00,1.667568269832434851e+02,2.179987862011554682e+02,2.200000000000000000e+01
5.855330664906362337e+00,1.633008788201611994e+00,1.881768731603463891e+02,3.072944876071456974e+02,4.100000000000000000e+01
5.855330664906362337e+00,1.633008788201608885e+00,3.072944876071455269e+02,1.881768731603466449e+02,4.100000000000000000e+01
5.855330664906362337e+00,1.633008788201608441e+00,1.881768731603467870e+02,3.072944876071456974e+02,4.100000000000000000e+01
5.855330664906362337e+00,1.633008788201609107e+00,3.072944876071458111e+02,1.881768731603467870e+02,4.100000000000000000e+01
1.025076682982296639e+01,1.308291639935707185e+00,3.393901218079187743e+02,2.594147294441148119e+02,3.900000000000000000e+01
1.025076682982296639e+01,1.308291639935707407e+00,2.594147294441151530e+02,3.393901218079192290e+02,3.900000000000000000e+01
1.025076682982296639e+01,1.308291639935709183e+00,3.393901218079197406e+02,2.594147294441151530e+02,3.900000000000000000e+01
1.025076682982296639e+01,1.308291639935707629e+00,2.594147294441150393e+02,3.393901218079191722e+02,3.900000000000000000e+01
9.829901181859009185e+00,1.326080458981549359e+00,2.802307796960535029e+02,2.113226070092874522e+02,2.800000000000000000e+01
9.829901181859009185e+00,1.326080458981548915e+00,2.113226070092869122e+02,2.802307796960526503e+02,2.800000000000000000e+01
9.829901181859009185e+00,1.326080458981547361e+00,2.802307796960527071e+02,2.113226070092871964e+02,2.800000000000000000e+01
9.829901181859009185e+00,1.326080458981547361e+00,2.113226070092873101e+02,2.802307796960528776e+02,2.800000000000000000e+01
8.650135505404252356e+00,1.762762516546011016e+00,1.527553469799070456e+02,2.692713998581600663e+02,3.500000000000000000e+01
8.650135505404252356e+00,1.762762516546008351e+00,2.692713998581602937e+02,1.527553469799074151e+02,3.500000000000000000e+01
8.650135505404252356e+00,1.762762516546007019e+00,1.527553469799075856e+02,2.692713998581603505e+02,3.500000000000000000e+01
8.650135505404252356e+00,1.762762516546009017e+00,2.692713998581601800e+02,1.527553469799073014e+02,3.500000000000000000e+01
7.418842897046848073e+00,1.359038068740817673e+00,1.915918149539968738e+02,1.409760472210402611e+02,2.800000000000000000e+01
7.418842897046848073e+00,1.359038068740817673e+00,1.409760472210402895e+02,1.915918149539969306e+02,2.800000000000000000e+01
7.418842897046848073e+00,1.359038068740817451e+00,1.915918149539968738e+02,1.409760472210402895e+02,2.800000000000000000e+01
7.418842897046848073e+00,1.359038068740817895e+00,1.409760472210402611e+02,1.915918149539969022e+02,2.800000000000000000e+01
8.805875469755525486e+00,1.865419376070878821e+00,3.291114337222541053e+02,1.764275840296349145e+02,3.100000000000000000e+01
8.805875469755525486e+00,1.865419376070876378e+00,1.764275840296353977e+02,3.291114337222545601e+02,3.100000000000000000e+01
8.805875469755525486e+00,1.865419376070879265e+00,3.291114337222544464e+02,1.764275840296350566e+02,3.100000000000000000e+01
8.805875469755525486e+00,1.865419376070885260e+00,1.764275840296344882e+02,3.291114337222544464e+02,3.100000000000000000e+01
9.643553396471057582e+00,1.346560181310385573e+00,3.102034485728283926e+02,2.303673113747937862e+02,3.100000000000000000e+01
9.643553396471057582e+00,1.346560181310387128e+00,2.303673113747937862e+02,3.102034485728287336e+02,3.100000000000000000e+01
9.643553396471057582e+00,1.346560181310384463e+00,3.102034485728282220e+02,2.303673113747938714e+02,3.100000000000000000e+01
9.643553396471057582e+00,1.346560181310386017e+00,2.303673113747937578e+02,3.102034485728284494e+02,3.100000000000000000e+01
9.478481806097031281e+00,1.198756755852222522e+00,2.822253013719368937e+02,2.354316670117923422e+02,2.200000000000000000e+01
9.478481806097031281e+00,1.198756755852221412e+00,2.354316670117923138e+02,2.822253013719366095e+02,2.200000000000000000e+01
9.478481806097031281e+00,1.198756755852221412e+00,2.822253013719366663e+02,2.354316670117923422e+02,2.200000000000000000e+01
9.478481806097031281e+00,1.198756755852221412e+00,2.354316670117922854e+02,2.822253013719366095e+02,2.200000000000000000e+01
8.144743824023887413e+00,1.631059482232381397e+00,1.618029838722447096e+02,2.639102910983178276e+02,2.800000000000000000e+01
8.144743824023887413e+00,1.631059482232380287e+00,2.639102910983179981e+02,1.618029838722449369e+02,2.800000000000000000e+01
8.144743824023887413e+00,1.631059482232377844e+00,1.618029838722451643e+02,2.639102910983179981e+02,2.800000000000000000e+01
8.144743824023887413e+00,1.631059482232379620e+00,2.639102910983177708e+02,1.618029838722448517e+02,2.800000000000000000e+01
8.398761780259997423e+00,1.301005106446131876e+00,2.703620640515376294e+02,2.078101482553496737e+02,3.000000000000000000e+01
8.398761780259997423e+00,1.301005106446131654e+00,2.078101482553496737e+02,2.703620640515376294e+02,3.000000000000000000e+01
8.398761780259997423e+00,1.301005106446135651e+00,2.703620640515384252e+02,2.078101482553496737e+02,3.000000000000000000e+01
8.398761780259997423e+00,1.301005106446134096e+00,2.078101482553494179e+02,2.703620640515378000e+02,3.000000000000000000e+01
9.340776981823180947e+00,1.482667221078007191e+00,2.888443413171963243e+02,1.948140062792953699e+02,3.600000000000000000e+01
9.340776981823180947e+00,1.482667221078006747e+00,1.948140062792955973e+02,2.888443413171965517e+02,3.600000000000000000e+01
9.340776981823180947e+00,1.482667221078007858e+00,2.888443413171963243e+02,1.948140062792952847e+02,3.600000000000000000e+01
9.340776981823180947e+00,1.482667221078007858e+00,1.948140062792953699e+02,2.888443413171964380e+02,3.600000000000000000e+01
7.748249584113519717e+00,1.118489439789086326e+00,2.011882932037883052e+02,1.798750046685522648e+02,3.600000000000000000e+01
7.748249584113519717e+00,1.118489439789085882e+00,1.798750046685521511e+02,2.011882932037881062e+02,3.600000000000000000e+01
7.748249584113519717e+00,1.118489439789083884e+00,2.011882932037878504e+02,1.798750046685522364e+02,3.600000000000000000e+01
7.748249584113519717e+00,1.118489439789084994e+00,1.798750046685522648e+02,2.011882932037880778e+02,3.600000000000000000e+01
7.771230642519264542e+00,1.668998335285373891e+00,3.082627670613563851e+02,1.846992657477085231e+02,3.600000000000000000e+01
7.771230642519264542e+00,1.668998335285375001e+00,1.846992657477082105e+02,3.082627670613561008e+02,3.600000000000000000e+01
7.771230642519264542e+00,1.668998335285375001e+00,3.082627670613564987e+02,1.846992657477084663e+02,3.600000000000000000e+01
7.771230642519264542e+00,1.668998335285374335e+00,1.846992657477085231e+02,3.082627670613564987e+02,3.600000000000000000e+01
6.251671536348233360e+00,1.486189661946288210e+00,1.686585971302206417e+02,2.506586634532978337e+02,2.900000000000000000e+01
6.251671536348233360e+00,1.486189661946289320e+00,2.506586634532981179e+02,1.686585971302206985e+02,2.900000000000000000e+01
6.251671536348233360e+00,1.486189661946290208e+00,1.686585971302204143e+02,2.506586634532978337e+02,2.900000000000000000e+01
6.251671536348233360e+00,1.486189661946288876e+00,2.506586634532976916e+02,1.686585971302204712e+02,2.900000000000000000e+01
7.678324276461050424e+00,2.076834460299727514e+00,2.772096170228000460e+02,1.334769921829943655e+02,4.000000000000000000e+01
7.678324276461050424e+00,2.076834460299729734e+00,1.334769921829941097e+02,2.772096170227998186e+02,4.000000000000000000e+01
7.678324276461050424e+00,2.076834460299727070e+00,2.772096170227999892e+02,1.334769921829943655e+02,4.000000000000000000e+01
7.678324276461050424e+00,2.076834460299724405e+00,1.334769921829945076e+02,2.772096170227999323e+02,4.000000000000000000e+01
6.593685495595207335e+00,2.342943871913075959e+00,1.219768232306537641e+02,2.857848505036847655e+02,2.800000000000000000e+01
6.593685495595207335e+00,2.342943871913072407e+00,2.857848505036847655e+02,1.219768232306539488e+02,2.800000000000000000e+01
6.593685495595207335e+00,2.342943871913072851e+00,1.219768232306540199e+02,2.857848505036849929e+02,2.800000000000000000e+01
6.593685495595207335e+00,2.342943871913074627e+00,2.857848505036852202e+02,1.219768232306540341e+02,2.800000000000000000e+01
6.334291661971070297e+00,2.669021000899726381e+00,1.798043864075216902e+02,6.736716809156229147e+01,3.200000000000000000e+01
6.334291661971070297e+00,2.669021000899728158e+00,6.736716809156220620e+01,1.798043864075216050e+02,3.200000000000000000e+01
6.334291661971070297e+00,2.669021000899729046e+00,1.798043864075216050e+02,6.736716809156219199e+01,3.200000000000000000e+01
6.334291661971070297e+00,2.669021000899726381e+00,6.736716809156229147e+01,1.798043864075216902e+02,3.200000000000000000e+01
8.349957648112310338e+00,1.476550802530953055e+00,2.296725263488813766e+02,1.555466469255240725e+02,4.700000000000000000e+01
8.349957648112310338e+00,1.476550802530951056e+00,1.555466469255241577e+02,2.296725263488812061e+02,4.700000000000000000e+01
8.349957648112310338e+00,1.476550802530951723e+00,2.296725263488810640e+02,1.555466469255240156e+02,4.700000000000000000e+01
8.349957648112310338e+00,1.476550802530953055e+00,1.555466469255239872e+02,2.296725263488812629e+02,4.700000000000000000e+01
