fd_box, fd_min, fd_mass
-8.889074815629030013e-01,4.870765578209198532e-01,1.503239057754585994e+00
-9.823261980489664813e-01,2.410988883172527075e-01,1.752231967494455533e+00
-7.124664460759988494e-01,9.536930516798391988e-01,7.704299614802925245e-01
-9.496642869138740561e-01,3.508457790609847970e-01,1.660313007582507216e+00
-6.851613223588567392e-01,9.760912980774401060e-01,7.373762759479075557e-01
-8.530823743311465313e-01,5.276824592030449068e-01,1.445940027433251007e+00
-8.361795075418549938e-01,5.657873816345746487e-01,1.381521720170131529e+00
-9.371099414096539792e-01,3.634699439424343703e-01,1.650162375622859390e+00
-9.090186298698746947e-01,4.245900759193178553e-01,1.583684705558445538e+00
-8.172436350813099271e-01,5.785172414299787347e-01,1.359377346660689767e+00
-9.067623799071364843e-01,4.200728730111328302e-01,1.589267558297412508e+00
-3.803669573474414145e-01,1.629554726210106885e+00,-1.443781321204570361e-17
-7.690457202972277306e-01,7.381219865101258382e-01,1.097722428830776753e+00
-8.701336393501669653e-01,4.979516593313236261e-01,1.488181795741456037e+00
-8.935011664312012547e-01,4.684900804406064712e-01,1.528171472008865939e+00
-7.797746965146594711e-01,7.178824064173399133e-01,1.129513686969192188e+00
-9.873405864715012470e-01,2.257793010453062743e-01,1.765446064821087235e+00
-8.065527855064095197e-01,6.396421168484648367e-01,1.255958268457908034e+00
-7.716718315533304118e-01,6.713090343678579375e-01,1.204064069527247982e+00
-7.688544588694926629e-01,6.968490123213989529e-01,1.162891651713937824e+00
-9.049613971581816907e-01,4.530991564635198920e-01,1.548284484155306284e+00
-5.696428906703503436e-01,1.260875752017272644e+00,3.471959177359761894e-01
-1.240689710118717676e-01,1.820567529471839086e+00,-3.343629806015300984e-17
-6.658950155895173584e-01,1.034297898711524777e+00,6.498898209365653322e-01
-8.765918437657533868e-01,4.733457757299915358e-01,1.521875248771573208e+00
-7.782282973746839083e-01,6.330011234128962716e-01,1.266911686107395019e+00
-8.679519650442885093e-01,4.766830523076003856e-01,1.517377416227050579e+00
