white,black
7.782000000000000000e+03,3.882000000000000000e+03
8.157000000000000000e+03,3.943000000000000000e+03
8.427000000000000000e+03,4.117000000000000000e+03
8.834000000000000000e+03,4.162000000000000000e+03
8.966000000000000000e+03,4.490000000000000000e+03
9.350000000000000000e+03,4.574000000000000000e+03
9.503000000000000000e+03,4.421000000000000000e+03
9.930000000000000000e+03,4.470000000000000000e+03
1.170000000000000000e+02,1.390000000000000000e+02
1.032900000000000000e+04,5.047000000000000000e+03
1.064000000000000000e+04,4.736000000000000000e+03
1.105400000000000000e+04,5.330000000000000000e+03
1.141700000000000000e+04,5.483000000000000000e+03
1.168100000000000000e+04,5.219000000000000000e+03
1.202900000000000000e+04,5.927000000000000000e+03
1.246700000000000000e+04,6.029000000000000000e+03
1.280900000000000000e+04,5.687000000000000000e+03
1.329800000000000000e+04,6.302000000000000000e+03
1.365900000000000000e+04,6.505000000000000000e+03
1.700000000000000000e+02,1.540000000000000000e+02
1.412600000000000000e+04,6.610000000000000000e+03
1.431200000000000000e+04,6.424000000000000000e+03
1.483800000000000000e+04,7.066000000000000000e+03
1.523000000000000000e+04,7.270000000000000000e+03
1.571500000000000000e+04,7.389000000000000000e+03
1.609600000000000000e+04,7.008000000000000000e+03
1.659000000000000000e+04,7.746000000000000000e+03
1.705400000000000000e+04,7.910000000000000000e+03
1.737800000000000000e+04,8.222000000000000000e+03
1.791600000000000000e+04,8.328000000000000000e+03
2.120000000000000000e+02,1.880000000000000000e+02
1.832900000000000000e+04,8.567000000000000000e+03
1.891800000000000000e+04,8.638000000000000000e+03
1.933600000000000000e+04,8.888000000000000000e+03
1.988900000000000000e+04,9.011000000000000000e+03
2.012500000000000000e+04,9.459000000000000000e+03
2.073900000000000000e+04,9.537000000000000000e+03
2.117700000000000000e+04,9.799000000000000000e+03
2.177000000000000000e+04,9.914000000000000000e+03
2.224100000000000000e+04,1.015900000000000000e+04
2.282100000000000000e+04,1.030300000000000000e+04
2.710000000000000000e+02,2.130000000000000000e+02
2.333500000000000000e+04,1.052100000000000000e+04
2.372800000000000000e+04,1.086800000000000000e+04
2.421000000000000000e+04,1.113400000000000000e+04
2.481500000000000000e+04,1.128500000000000000e+04
2.510200000000000000e+04,1.099800000000000000e+04
2.572800000000000000e+04,1.190800000000000000e+04
